ID_Antibiotico,ID_Periodo,ID_Microrganismo,ID_Sitio,N_amostra,N_sensivel,P_sensibilidade,ID_Antibiotico_1,NomeAntibiotico,ID_Microrganismo_1,NomeMicrorganismo,ID_Periodo_1,NomePeriodo,DescricaoPeriodo,ID_Sitio_1,NomeSitio
19,6,25,4,1,0.0,0,19,Eritromicina,25,Enterococcus faecalis,6,202102,2° sem. de 2021,4,Sistema respiratório
19,6,26,7,1,0.0,0,19,Eritromicina,26,Enterococcus faecium,6,202102,2° sem. de 2021,7,Cavidade abdominal
19,6,35,5,1,0.0,0,19,Eritromicina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,5,Sistema urinário
19,6,35,2,1,0.0,0,19,Eritromicina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
19,6,90,1,1,0.0,0,19,Eritromicina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,1,Geral
19,6,90,3,1,0.0,0,19,Eritromicina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,3,Hemocultura
19,6,84,1,1,0.0,0,19,Eritromicina,84,Streptococcus mitis/Streptococcus oralis,6,202102,2° sem. de 2021,1,Geral
19,6,84,2,1,0.0,0,19,Eritromicina,84,Streptococcus mitis/Streptococcus oralis,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
19,6,85,1,1,0.0,0,19,Eritromicina,85,Streptococcus salivarius ssp salivarius,6,202102,2° sem. de 2021,1,Geral
19,6,85,4,1,0.0,0,19,Eritromicina,85,Streptococcus salivarius ssp salivarius,6,202102,2° sem. de 2021,4,Sistema respiratório
20,6,6,4,1,0.0,0,20,Ertapenem,6,Enterobacter aerogenes,6,202102,2° sem. de 2021,4,Sistema respiratório
20,6,43,1,1,0.0,0,20,Ertapenem,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,1,Geral
20,6,43,5,1,0.0,0,20,Ertapenem,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,5,Sistema urinário
20,6,11,7,1,0.0,0,20,Ertapenem,11,Klebsiella pneumoniae ssp pneumoniae,6,202102,2° sem. de 2021,7,Cavidade abdominal
20,6,21,3,1,0.0,0,20,Ertapenem,21,Serratia marcescens,6,202102,2° sem. de 2021,3,Hemocultura
21,6,24,1,1,0.0,0,21,Estreptomicina Alto Nível (Sinergia),24,Enterococcus durans,6,202102,2° sem. de 2021,1,Geral
21,6,24,3,1,0.0,0,21,Estreptomicina Alto Nível (Sinergia),24,Enterococcus durans,6,202102,2° sem. de 2021,3,Hemocultura
21,6,25,4,1,0.0,0,21,Estreptomicina Alto Nível (Sinergia),25,Enterococcus faecalis,6,202102,2° sem. de 2021,4,Sistema respiratório
21,6,26,7,1,0.0,0,21,Estreptomicina Alto Nível (Sinergia),26,Enterococcus faecium,6,202102,2° sem. de 2021,7,Cavidade abdominal
23,6,87,1,1,0.0,0,23,Fluocitosina,87,Candida krusei,6,202102,2° sem. de 2021,1,Geral
23,6,87,5,1,0.0,0,23,Fluocitosina,87,Candida krusei,6,202102,2° sem. de 2021,5,Sistema urinário
23,6,88,4,1,0.0,0,23,Fluocitosina,88,Candida lipolytica,6,202102,2° sem. de 2021,4,Sistema respiratório
24,6,3,1,1,0.0,0,24,Gentamicina,3,Burkholderia cepacia,6,202102,2° sem. de 2021,1,Geral
24,6,3,5,1,0.0,0,24,Gentamicina,3,Burkholderia cepacia,6,202102,2° sem. de 2021,5,Sistema urinário
24,6,61,1,1,0.0,0,24,Gentamicina,61,Burkholderia cepacia group,6,202102,2° sem. de 2021,1,Geral
24,6,61,3,1,0.0,0,24,Gentamicina,61,Burkholderia cepacia group,6,202102,2° sem. de 2021,3,Hemocultura
24,6,6,4,1,0.0,0,24,Gentamicina,6,Enterobacter aerogenes,6,202102,2° sem. de 2021,4,Sistema respiratório
24,6,11,7,1,0.0,0,24,Gentamicina,11,Klebsiella pneumoniae ssp pneumoniae,6,202102,2° sem. de 2021,7,Cavidade abdominal
24,6,80,1,1,0.0,0,24,Gentamicina,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,1,Geral
24,6,80,3,1,0.0,0,24,Gentamicina,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,3,Hemocultura
24,6,35,2,1,0.0,0,24,Gentamicina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
25,6,24,1,1,0.0,0,25,Gentamicina Alto Nível (Sinergia),24,Enterococcus durans,6,202102,2° sem. de 2021,1,Geral
25,6,24,3,1,0.0,0,25,Gentamicina Alto Nível (Sinergia),24,Enterococcus durans,6,202102,2° sem. de 2021,3,Hemocultura
26,6,6,4,1,0.0,0,26,Imipenem,6,Enterobacter aerogenes,6,202102,2° sem. de 2021,4,Sistema respiratório
26,6,6,2,1,0.0,0,26,Imipenem,6,Enterobacter aerogenes,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
26,6,43,1,1,0.0,0,26,Imipenem,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,1,Geral
26,6,43,5,1,0.0,0,26,Imipenem,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,5,Sistema urinário
26,6,11,7,1,0.0,0,26,Imipenem,11,Klebsiella pneumoniae ssp pneumoniae,6,202102,2° sem. de 2021,7,Cavidade abdominal
26,6,12,2,1,0.0,0,26,Imipenem,12,Morganella morganii ssp morganii,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
26,6,13,3,1,0.0,0,26,Imipenem,13,Proteus mirabilis,6,202102,2° sem. de 2021,3,Hemocultura
26,6,80,1,1,0.0,0,26,Imipenem,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,1,Geral
26,6,80,3,1,0.0,0,26,Imipenem,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,3,Hemocultura
26,6,21,3,1,0.0,0,26,Imipenem,21,Serratia marcescens,6,202102,2° sem. de 2021,3,Hemocultura
27,6,24,1,1,0.0,0,27,Levofloxacina,24,Enterococcus durans,6,202102,2° sem. de 2021,1,Geral
27,6,24,3,1,0.0,0,27,Levofloxacina,24,Enterococcus durans,6,202102,2° sem. de 2021,3,Hemocultura
27,6,26,7,1,0.0,0,27,Levofloxacina,26,Enterococcus faecium,6,202102,2° sem. de 2021,7,Cavidade abdominal
27,6,35,5,1,0.0,0,27,Levofloxacina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,5,Sistema urinário
27,6,35,2,1,0.0,0,27,Levofloxacina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
28,6,90,1,1,0.0,0,28,Linezolid,90,Staphylococcus lentus,6,202102,2° sem. de 2021,1,Geral
28,6,90,3,1,0.0,0,28,Linezolid,90,Staphylococcus lentus,6,202102,2° sem. de 2021,3,Hemocultura
29,6,6,4,1,0.0,0,29,Meropenem,6,Enterobacter aerogenes,6,202102,2° sem. de 2021,4,Sistema respiratório
29,6,43,1,1,0.0,0,29,Meropenem,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,1,Geral
29,6,43,5,1,0.0,0,29,Meropenem,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,5,Sistema urinário
29,6,11,7,1,0.0,0,29,Meropenem,11,Klebsiella pneumoniae ssp pneumoniae,6,202102,2° sem. de 2021,7,Cavidade abdominal
29,6,80,1,1,0.0,0,29,Meropenem,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,1,Geral
29,6,80,3,1,0.0,0,29,Meropenem,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,3,Hemocultura
29,6,21,3,1,0.0,0,29,Meropenem,21,Serratia marcescens,6,202102,2° sem. de 2021,3,Hemocultura
32,6,7,4,1,0.0,0,32,Nitrofurantoína,7,Enterobacter cloacae complex,6,202102,2° sem. de 2021,4,Sistema respiratório
32,6,26,7,1,0.0,0,32,Nitrofurantoína,26,Enterococcus faecium,6,202102,2° sem. de 2021,7,Cavidade abdominal
33,6,3,1,1,0.0,0,33,Norfloxacina,3,Burkholderia cepacia,6,202102,2° sem. de 2021,1,Geral
33,6,3,5,1,0.0,0,33,Norfloxacina,3,Burkholderia cepacia,6,202102,2° sem. de 2021,5,Sistema urinário
33,6,61,1,1,0.0,0,33,Norfloxacina,61,Burkholderia cepacia group,6,202102,2° sem. de 2021,1,Geral
33,6,61,3,1,0.0,0,33,Norfloxacina,61,Burkholderia cepacia group,6,202102,2° sem. de 2021,3,Hemocultura
34,6,35,5,1,0.0,0,34,Oxacilina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,5,Sistema urinário
34,6,35,2,1,0.0,0,34,Oxacilina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
34,6,36,2,1,0.0,0,34,Oxacilina,36,Staphylococcus hominis ssp hominis,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
34,6,90,1,1,0.0,0,34,Oxacilina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,1,Geral
34,6,90,3,1,0.0,0,34,Oxacilina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,3,Hemocultura
35,6,3,1,1,0.0,0,35,Piperacilina/Tazobactam,3,Burkholderia cepacia,6,202102,2° sem. de 2021,1,Geral
35,6,3,5,1,0.0,0,35,Piperacilina/Tazobactam,3,Burkholderia cepacia,6,202102,2° sem. de 2021,5,Sistema urinário
35,6,61,1,1,0.0,0,35,Piperacilina/Tazobactam,61,Burkholderia cepacia group,6,202102,2° sem. de 2021,1,Geral
35,6,61,3,1,0.0,0,35,Piperacilina/Tazobactam,61,Burkholderia cepacia group,6,202102,2° sem. de 2021,3,Hemocultura
35,6,6,4,1,0.0,0,35,Piperacilina/Tazobactam,6,Enterobacter aerogenes,6,202102,2° sem. de 2021,4,Sistema respiratório
35,6,43,1,1,0.0,0,35,Piperacilina/Tazobactam,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,1,Geral
35,6,43,5,1,0.0,0,35,Piperacilina/Tazobactam,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,5,Sistema urinário
35,6,11,7,1,0.0,0,35,Piperacilina/Tazobactam,11,Klebsiella pneumoniae ssp pneumoniae,6,202102,2° sem. de 2021,7,Cavidade abdominal
35,6,18,5,1,0.0,0,35,Piperacilina/Tazobactam,18,Pseudomonas luteola,6,202102,2° sem. de 2021,5,Sistema urinário
35,6,80,1,1,0.0,0,35,Piperacilina/Tazobactam,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,1,Geral
35,6,80,3,1,0.0,0,35,Piperacilina/Tazobactam,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,3,Hemocultura
35,6,21,3,1,0.0,0,35,Piperacilina/Tazobactam,21,Serratia marcescens,6,202102,2° sem. de 2021,3,Hemocultura
36,6,35,5,1,0.0,0,36,Resistência induzida a clindamicina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,5,Sistema urinário
37,6,35,2,1,0.0,0,37,Rifampicina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
37,6,90,1,1,0.0,0,37,Rifampicina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,1,Geral
37,6,90,3,1,0.0,0,37,Rifampicina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,3,Hemocultura
38,6,26,7,1,0.0,0,38,Teicoplanina,26,Enterococcus faecium,6,202102,2° sem. de 2021,7,Cavidade abdominal
38,6,90,1,1,0.0,0,38,Teicoplanina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,1,Geral
38,6,90,3,1,0.0,0,38,Teicoplanina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,3,Hemocultura
39,6,35,5,1,0.0,0,39,Teste de screening de cefoxitina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,5,Sistema urinário
39,6,35,2,1,0.0,0,39,Teste de screening de cefoxitina,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
39,6,90,1,1,0.0,0,39,Teste de screening de cefoxitina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,1,Geral
39,6,90,3,1,0.0,0,39,Teste de screening de cefoxitina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,3,Hemocultura
39,6,54,1,1,0.0,0,39,Teste de screening de cefoxitina,54,Staphylococcus sciuri,6,202102,2° sem. de 2021,1,Geral
39,6,54,3,1,0.0,0,39,Teste de screening de cefoxitina,54,Staphylococcus sciuri,6,202102,2° sem. de 2021,3,Hemocultura
57,6,76,1,1,0.0,0,57,Tetraciclina,76,Streptococcus gallolyticus ssp gallolyticus,6,202102,2° sem. de 2021,1,Geral
57,6,76,3,1,0.0,0,57,Tetraciclina,76,Streptococcus gallolyticus ssp gallolyticus,6,202102,2° sem. de 2021,3,Hemocultura
57,6,84,1,1,0.0,0,57,Tetraciclina,84,Streptococcus mitis/Streptococcus oralis,6,202102,2° sem. de 2021,1,Geral
57,6,84,2,1,0.0,0,57,Tetraciclina,84,Streptococcus mitis/Streptococcus oralis,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
40,6,6,4,1,0.0,0,40,Tigeciclina,6,Enterobacter aerogenes,6,202102,2° sem. de 2021,4,Sistema respiratório
40,6,43,1,1,0.0,0,40,Tigeciclina,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,1,Geral
40,6,43,5,1,0.0,0,40,Tigeciclina,43,Klebsiella pneumoniae ssp ozaenae,6,202102,2° sem. de 2021,5,Sistema urinário
40,6,11,7,1,0.0,0,40,Tigeciclina,11,Klebsiella pneumoniae ssp pneumoniae,6,202102,2° sem. de 2021,7,Cavidade abdominal
40,6,12,2,1,0.0,0,40,Tigeciclina,12,Morganella morganii ssp morganii,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
40,6,13,3,1,0.0,0,40,Tigeciclina,13,Proteus mirabilis,6,202102,2° sem. de 2021,3,Hemocultura
40,6,18,4,1,0.0,0,40,Tigeciclina,18,Pseudomonas luteola,6,202102,2° sem. de 2021,4,Sistema respiratório
40,6,80,1,1,0.0,0,40,Tigeciclina,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,1,Geral
40,6,80,3,1,0.0,0,40,Tigeciclina,80,Pseudomonas stutzeri,6,202102,2° sem. de 2021,3,Hemocultura
40,6,21,3,1,0.0,0,40,Tigeciclina,21,Serratia marcescens,6,202102,2° sem. de 2021,3,Hemocultura
41,6,19,1,1,0.0,0,41,Trimetoprim/Sulfametoxazol,19,Pseudomonas putida,6,202102,2° sem. de 2021,1,Geral
41,6,19,4,1,0.0,0,41,Trimetoprim/Sulfametoxazol,19,Pseudomonas putida,6,202102,2° sem. de 2021,4,Sistema respiratório
41,6,35,2,1,0.0,0,41,Trimetoprim/Sulfametoxazol,35,Staphylococcus haemolyticus,6,202102,2° sem. de 2021,2,Tecido epitelial e partes moles
42,6,26,7,1,0.0,0,42,Vancomicina,26,Enterococcus faecium,6,202102,2° sem. de 2021,7,Cavidade abdominal
42,6,90,1,1,0.0,0,42,Vancomicina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,1,Geral
42,6,90,3,1,0.0,0,42,Vancomicina,90,Staphylococcus lentus,6,202102,2° sem. de 2021,3,Hemocultura
1,7,17,6,1,0.0,0,1,Amicacina,17,Pseudomonas aeruginosa,7,202201,1° sem. de 2022,6,Coprocultura
1,7,46,1,1,0.0,0,1,Amicacina,46,Salmonella group,7,202201,1° sem. de 2022,1,Geral
2,7,6,2,1,0.0,0,2,Amoxicilina/Ácido clavulânico,6,Enterobacter aerogenes,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
3,7,92,1,1,0.0,0,3,Ampicilina,92,Citrobacter braakii,7,202201,1° sem. de 2022,1,Geral
3,7,4,3,1,0.0,0,3,Ampicilina,4,Citrobacter freundii,7,202201,1° sem. de 2022,3,Hemocultura
3,7,4,5,1,0.0,0,3,Ampicilina,4,Citrobacter freundii,7,202201,1° sem. de 2022,5,Sistema urinário
3,7,5,5,1,0.0,0,3,Ampicilina,5,Citrobacter koseri,7,202201,1° sem. de 2022,5,Sistema urinário
3,7,6,2,1,0.0,0,3,Ampicilina,6,Enterobacter aerogenes,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
3,7,7,7,1,0.0,0,3,Ampicilina,7,Enterobacter cloacae complex,7,202201,1° sem. de 2022,7,Cavidade abdominal
3,7,26,4,1,0.0,0,3,Ampicilina,26,Enterococcus faecium,7,202201,1° sem. de 2022,4,Sistema respiratório
3,7,10,5,1,0.0,0,3,Ampicilina,10,Klebsiella oxytoca,7,202201,1° sem. de 2022,5,Sistema urinário
3,7,42,1,1,0.0,0,3,Ampicilina,42,Klebsiella pneumoniae,7,202201,1° sem. de 2022,1,Geral
3,7,43,1,1,0.0,0,3,Ampicilina,43,Klebsiella pneumoniae ssp ozaenae,7,202201,1° sem. de 2022,1,Geral
3,7,43,5,1,0.0,0,3,Ampicilina,43,Klebsiella pneumoniae ssp ozaenae,7,202201,1° sem. de 2022,5,Sistema urinário
3,7,12,2,1,0.0,0,3,Ampicilina,12,Morganella morganii ssp morganii,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
3,7,15,4,1,0.0,0,3,Ampicilina,15,Providencia rettgeri,7,202201,1° sem. de 2022,4,Sistema respiratório
3,7,16,4,1,0.0,0,3,Ampicilina,16,Providencia stuartii,7,202201,1° sem. de 2022,4,Sistema respiratório
3,7,96,1,1,0.0,0,3,Ampicilina,96,Streptococcus infantarius ssp infantarius,7,202201,1° sem. de 2022,1,Geral
3,7,97,1,1,0.0,0,3,Ampicilina,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,1,Geral
3,7,97,4,1,0.0,0,3,Ampicilina,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,4,Sistema respiratório
4,7,91,1,1,0.0,0,4,Ampicilina/sulbactam,91,Aeromonas hydrophila/caviae,7,202201,1° sem. de 2022,1,Geral
4,7,92,1,1,0.0,0,4,Ampicilina/sulbactam,92,Citrobacter braakii,7,202201,1° sem. de 2022,1,Geral
4,7,4,3,1,0.0,0,4,Ampicilina/sulbactam,4,Citrobacter freundii,7,202201,1° sem. de 2022,3,Hemocultura
4,7,4,5,1,0.0,0,4,Ampicilina/sulbactam,4,Citrobacter freundii,7,202201,1° sem. de 2022,5,Sistema urinário
4,7,7,7,1,0.0,0,4,Ampicilina/sulbactam,7,Enterobacter cloacae complex,7,202201,1° sem. de 2022,7,Cavidade abdominal
4,7,10,5,1,0.0,0,4,Ampicilina/sulbactam,10,Klebsiella oxytoca,7,202201,1° sem. de 2022,5,Sistema urinário
4,7,42,1,1,0.0,0,4,Ampicilina/sulbactam,42,Klebsiella pneumoniae,7,202201,1° sem. de 2022,1,Geral
4,7,43,1,1,0.0,0,4,Ampicilina/sulbactam,43,Klebsiella pneumoniae ssp ozaenae,7,202201,1° sem. de 2022,1,Geral
4,7,12,2,1,0.0,0,4,Ampicilina/sulbactam,12,Morganella morganii ssp morganii,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
4,7,16,4,1,0.0,0,4,Ampicilina/sulbactam,16,Providencia stuartii,7,202201,1° sem. de 2022,4,Sistema respiratório
5,7,98,1,1,0.0,0,5,Anfotericina B,98,Candida kefyr,7,202201,1° sem. de 2022,1,Geral
6,7,67,1,1,0.0,0,6,Benzilpenicilina,67,Staphylococcus cohnii ssp urealyticus,7,202201,1° sem. de 2022,1,Geral
6,7,36,7,1,0.0,0,6,Benzilpenicilina,36,Staphylococcus hominis ssp hominis,7,202201,1° sem. de 2022,7,Cavidade abdominal
6,7,77,2,1,0.0,0,6,Benzilpenicilina,77,Staphylococcus lugdunensis,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
6,7,37,5,1,0.0,0,6,Benzilpenicilina,37,Staphylococcus saprophyticus,7,202201,1° sem. de 2022,5,Sistema urinário
6,7,38,1,1,0.0,0,6,Benzilpenicilina,38,Staphylococcus warneri,7,202201,1° sem. de 2022,1,Geral
6,7,38,3,1,0.0,0,6,Benzilpenicilina,38,Staphylococcus warneri,7,202201,1° sem. de 2022,3,Hemocultura
6,7,76,2,1,0.0,0,6,Benzilpenicilina,76,Streptococcus gallolyticus ssp gallolyticus,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
6,7,97,1,1,0.0,0,6,Benzilpenicilina,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,1,Geral
6,7,97,4,1,0.0,0,6,Benzilpenicilina,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,4,Sistema respiratório
46,7,52,1,1,0.0,0,46,Benzilpenicilina (meningite),52,Streptococcus pneumoniae,7,202201,1° sem. de 2022,1,Geral
47,7,52,1,1,0.0,0,47,Benzilpenicilina (oral),52,Streptococcus pneumoniae,7,202201,1° sem. de 2022,1,Geral
7,7,50,1,1,0.0,0,7,Caspofungina,50,Candida glabrata,7,202201,1° sem. de 2022,1,Geral
7,7,50,4,1,0.0,0,7,Caspofungina,50,Candida glabrata,7,202201,1° sem. de 2022,4,Sistema respiratório
8,7,6,2,1,0.0,0,8,Cefalotina,6,Enterobacter aerogenes,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
9,7,69,3,1,0.0,0,9,Cefepima,69,Acinetobacter junii,7,202201,1° sem. de 2022,3,Hemocultura
9,7,92,1,1,0.0,0,9,Cefepima,92,Citrobacter braakii,7,202201,1° sem. de 2022,1,Geral
9,7,4,5,1,0.0,0,9,Cefepima,4,Citrobacter freundii,7,202201,1° sem. de 2022,5,Sistema urinário
9,7,42,1,1,0.0,0,9,Cefepima,42,Klebsiella pneumoniae,7,202201,1° sem. de 2022,1,Geral
9,7,43,1,1,0.0,0,9,Cefepima,43,Klebsiella pneumoniae ssp ozaenae,7,202201,1° sem. de 2022,1,Geral
9,7,17,6,1,0.0,0,9,Cefepima,17,Pseudomonas aeruginosa,7,202201,1° sem. de 2022,6,Coprocultura
9,7,19,1,1,0.0,0,9,Cefepima,19,Pseudomonas putida,7,202201,1° sem. de 2022,1,Geral
50,7,96,1,1,0.0,0,50,Cefotaxima,96,Streptococcus infantarius ssp infantarius,7,202201,1° sem. de 2022,1,Geral
50,7,97,1,1,0.0,0,50,Cefotaxima,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,1,Geral
50,7,97,4,1,0.0,0,50,Cefotaxima,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,4,Sistema respiratório
10,7,69,3,1,0.0,0,10,Cefoxitina,69,Acinetobacter junii,7,202201,1° sem. de 2022,3,Hemocultura
10,7,91,1,1,0.0,0,10,Cefoxitina,91,Aeromonas hydrophila/caviae,7,202201,1° sem. de 2022,1,Geral
10,7,92,1,1,0.0,0,10,Cefoxitina,92,Citrobacter braakii,7,202201,1° sem. de 2022,1,Geral
10,7,4,3,1,0.0,0,10,Cefoxitina,4,Citrobacter freundii,7,202201,1° sem. de 2022,3,Hemocultura
10,7,4,5,1,0.0,0,10,Cefoxitina,4,Citrobacter freundii,7,202201,1° sem. de 2022,5,Sistema urinário
10,7,7,7,1,0.0,0,10,Cefoxitina,7,Enterobacter cloacae complex,7,202201,1° sem. de 2022,7,Cavidade abdominal
10,7,43,1,1,0.0,0,10,Cefoxitina,43,Klebsiella pneumoniae ssp ozaenae,7,202201,1° sem. de 2022,1,Geral
10,7,68,3,1,0.0,0,10,Cefoxitina,68,Pasteurella pneumotropica,7,202201,1° sem. de 2022,3,Hemocultura
10,7,17,6,1,0.0,0,10,Cefoxitina,17,Pseudomonas aeruginosa,7,202201,1° sem. de 2022,6,Coprocultura
10,7,19,1,1,0.0,0,10,Cefoxitina,19,Pseudomonas putida,7,202201,1° sem. de 2022,1,Geral
10,7,19,3,1,0.0,0,10,Cefoxitina,19,Pseudomonas putida,7,202201,1° sem. de 2022,3,Hemocultura
10,7,46,1,1,0.0,0,10,Cefoxitina,46,Salmonella group,7,202201,1° sem. de 2022,1,Geral
12,7,69,3,1,0.0,0,12,Ceftazidima,69,Acinetobacter junii,7,202201,1° sem. de 2022,3,Hemocultura
12,7,92,1,1,0.0,0,12,Ceftazidima,92,Citrobacter braakii,7,202201,1° sem. de 2022,1,Geral
12,7,4,5,1,0.0,0,12,Ceftazidima,4,Citrobacter freundii,7,202201,1° sem. de 2022,5,Sistema urinário
12,7,42,1,1,0.0,0,12,Ceftazidima,42,Klebsiella pneumoniae,7,202201,1° sem. de 2022,1,Geral
12,7,43,1,1,0.0,0,12,Ceftazidima,43,Klebsiella pneumoniae ssp ozaenae,7,202201,1° sem. de 2022,1,Geral
12,7,68,3,1,0.0,0,12,Ceftazidima,68,Pasteurella pneumotropica,7,202201,1° sem. de 2022,3,Hemocultura
12,7,68,2,1,0.0,0,12,Ceftazidima,68,Pasteurella pneumotropica,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
12,7,16,4,1,0.0,0,12,Ceftazidima,16,Providencia stuartii,7,202201,1° sem. de 2022,4,Sistema respiratório
12,7,17,6,1,0.0,0,12,Ceftazidima,17,Pseudomonas aeruginosa,7,202201,1° sem. de 2022,6,Coprocultura
12,7,19,1,1,0.0,0,12,Ceftazidima,19,Pseudomonas putida,7,202201,1° sem. de 2022,1,Geral
13,7,69,3,1,0.0,0,13,Ceftriaxona,69,Acinetobacter junii,7,202201,1° sem. de 2022,3,Hemocultura
13,7,92,1,1,0.0,0,13,Ceftriaxona,92,Citrobacter braakii,7,202201,1° sem. de 2022,1,Geral
13,7,4,5,1,0.0,0,13,Ceftriaxona,4,Citrobacter freundii,7,202201,1° sem. de 2022,5,Sistema urinário
13,7,42,1,1,0.0,0,13,Ceftriaxona,42,Klebsiella pneumoniae,7,202201,1° sem. de 2022,1,Geral
13,7,43,1,1,0.0,0,13,Ceftriaxona,43,Klebsiella pneumoniae ssp ozaenae,7,202201,1° sem. de 2022,1,Geral
13,7,68,3,1,0.0,0,13,Ceftriaxona,68,Pasteurella pneumotropica,7,202201,1° sem. de 2022,3,Hemocultura
13,7,16,4,1,0.0,0,13,Ceftriaxona,16,Providencia stuartii,7,202201,1° sem. de 2022,4,Sistema respiratório
13,7,17,6,1,0.0,0,13,Ceftriaxona,17,Pseudomonas aeruginosa,7,202201,1° sem. de 2022,6,Coprocultura
13,7,19,1,1,0.0,0,13,Ceftriaxona,19,Pseudomonas putida,7,202201,1° sem. de 2022,1,Geral
13,7,19,3,1,0.0,0,13,Ceftriaxona,19,Pseudomonas putida,7,202201,1° sem. de 2022,3,Hemocultura
13,7,97,1,1,0.0,0,13,Ceftriaxona,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,1,Geral
13,7,97,4,1,0.0,0,13,Ceftriaxona,97,Streptococcus parasanguinis,7,202201,1° sem. de 2022,4,Sistema respiratório
14,7,92,1,1,0.0,0,14,Cefuroxima,92,Citrobacter braakii,7,202201,1° sem. de 2022,1,Geral
14,7,4,3,1,0.0,0,14,Cefuroxima,4,Citrobacter freundii,7,202201,1° sem. de 2022,3,Hemocultura
14,7,4,5,1,0.0,0,14,Cefuroxima,4,Citrobacter freundii,7,202201,1° sem. de 2022,5,Sistema urinário
14,7,6,2,1,0.0,0,14,Cefuroxima,6,Enterobacter aerogenes,7,202201,1° sem. de 2022,2,Tecido epitelial e partes moles
14,7,7,7,1,0.0,0,14,Cefuroxima,7,Enterobacter cloacae complex,7,202201,1° sem. de 2022,7,Cavidade abdominal
14,7,42,1,1,0.0,0,14,Cefuroxima,42,Klebsiella pneumoniae,7,202201,1° sem. de 2022,1,Geral
